timestamp	symbol	price	P	F	R	Omega	SI	C_t	K_t	SD	RDebt	RE	CI	MB	VS_raw	VS
2026.06.16 06:03:07	XAUUSDm	4315.058	0.107368	0.118388	0.000000	0.251013	0.118432	0.095412	0.067902	0.012278	2.889448	0.000000	0.000000	-3.161888	-1.080645	0.253384
2026.06.16 06:03:07	XAUUSDm	4314.969	0.106659	0.116608	0.000000	0.248523	0.116650	0.093189	0.082784	0.012319	2.890737	0.000000	0.000000	-3.158623	-1.079961	0.253513
2026.06.16 06:03:07	XAUUSDm	4314.648	0.105603	0.125707	0.000000	0.256859	0.125746	0.085552	0.298581	0.012370	2.892118	0.000000	0.000000	-3.188455	-1.087562	0.252078
2026.06.16 06:03:07	XAUUSDm	4314.595	0.104541	0.121886	0.000000	0.252768	0.121924	0.084347	0.049298	0.012433	2.893461	0.000000	0.000000	-3.179521	-1.085470	0.252472
2026.06.16 06:03:07	XAUUSDm	4314.931	0.103926	0.131419	0.000000	0.261853	0.131454	0.092254	0.312534	0.012497	2.894900	0.000000	0.000000	-3.210295	-1.093313	0.250995
2026.06.16 06:03:08	XAUUSDm	4314.892	0.103295	0.126661	0.000000	0.257146	0.126696	0.091303	0.036276	0.012561	2.896292	0.000000	0.000000	-3.198173	-1.090429	0.251538
2026.06.16 06:03:08	XAUUSDm	4314.840	0.102633	0.122747	0.000000	0.253042	0.122779	0.090049	0.048368	0.012627	2.897646	0.000000	0.000000	-3.188572	-1.088170	0.251963
2026.06.16 06:03:09	XAUUSDm	4314.627	0.101755	0.126516	0.000000	0.256435	0.126546	0.085073	0.198124	0.012697	2.899038	0.000000	0.000000	-3.202287	-1.091745	0.251290
2026.06.16 06:03:09	XAUUSDm	4314.994	0.101358	0.137258	0.000000	0.267009	0.137288	0.093808	0.341369	0.012767	2.900539	0.000000	0.000000	-3.236548	-1.100468	0.249652
2026.06.16 06:03:09	XAUUSDm	4315.046	0.101045	0.132814	0.000000	0.262942	0.132842	0.095109	0.048368	0.012835	2.901995	0.000000	0.000000	-3.225118	-1.097762	0.250159
2026.06.16 06:03:09	XAUUSDm	4314.882	0.100546	0.133800	0.000000	0.264064	0.133827	0.091061	0.152546	0.012901	2.903462	0.000000	0.000000	-3.230171	-1.099179	0.249894
2026.06.16 06:03:10	XAUUSDm	4315.038	0.100264	0.134366	0.000000	0.264807	0.134391	0.094908	0.145105	0.012965	2.904935	0.000000	0.000000	-3.233748	-1.100227	0.249697
2026.06.16 06:03:10	XAUUSDm	4314.968	0.099909	0.130903	0.000000	0.261542	0.130927	0.093164	0.065111	0.013029	2.906375	0.000000	0.000000	-3.225279	-1.098260	0.250066
2026.06.16 06:03:11	XAUUSDm	4314.648	0.099191	0.139240	0.000000	0.269894	0.139263	0.085552	0.297651	0.013093	2.907898	0.000000	0.000000	-3.252660	-1.105264	0.248755
2026.06.16 06:03:11	XAUUSDm	4315.002	0.098932	0.148742	0.000000	0.279826	0.148764	0.094007	0.329277	0.013154	2.909517	0.000000	0.000000	-3.283162	-1.113057	0.247301
2026.06.16 06:03:12	XAUUSDm	4314.759	0.098392	0.152607	0.000000	0.284575	0.152627	0.088127	0.226029	0.013212	2.911175	0.000000	0.000000	-3.297067	-1.116706	0.246623
2026.06.16 06:03:13	XAUUSDm	4314.958	0.098118	0.154231	0.000000	0.287232	0.154251	0.092917	0.185102	0.013265	2.912850	0.000000	0.000000	-3.303994	-1.118610	0.246269
2026.06.16 06:03:14	XAUUSDm	4315.348	0.098361	0.164658	0.000000	0.298721	0.164676	0.102987	0.362762	0.013307	2.914630	0.000000	0.000000	-3.336893	-1.127017	0.244712
2026.06.16 06:03:14	XAUUSDm	4315.472	0.098763	0.162192	0.000000	0.297786	0.162209	0.106386	0.115340	0.013339	2.916385	0.000000	0.000000	-3.330911	-1.125700	0.244956
2026.06.16 06:03:14	XAUUSDm	4315.416	0.099066	0.156687	0.000000	0.293612	0.156703	0.104839	0.052089	0.013361	2.918086	0.000000	0.000000	-3.315835	-1.122103	0.245621
2026.06.16 06:03:14	XAUUSDm	4315.362	0.099281	0.151364	0.000000	0.289278	0.151380	0.103366	0.050229	0.013375	2.919733	0.000000	0.000000	-3.301325	-1.118642	0.246263
2026.06.16 06:03:15	XAUUSDm	4315.069	0.099102	0.157423	0.000000	0.296010	0.157438	0.095690	0.272537	0.013384	2.921441	0.000000	0.000000	-3.321405	-1.123834	0.245301
2026.06.16 06:03:15	XAUUSDm	4314.715	0.098502	0.166015	0.000000	0.305545	0.166030	0.087098	0.329277	0.013388	2.923235	0.000000	0.000000	-3.349584	-1.131058	0.243966
2026.06.16 06:03:16	XAUUSDm	4314.988	0.098260	0.170411	0.000000	0.311266	0.170425	0.093659	0.253934	0.013384	2.925073	0.000000	0.000000	-3.364842	-1.135056	0.243229
2026.06.16 06:03:17	XAUUSDm	4315.128	0.098206	0.168402	0.000000	0.310735	0.168415	0.097193	0.130222	0.013374	2.926891	0.000000	0.000000	-3.360664	-1.134192	0.243388
2026.06.16 06:03:17	XAUUSDm	4315.181	0.098224	0.162447	0.000000	0.306084	0.162459	0.098562	0.049298	0.013358	2.928649	0.000000	0.000000	-3.344505	-1.130327	0.244101
2026.06.16 06:03:17	XAUUSDm	4315.125	0.098169	0.156929	0.000000	0.301507	0.156940	0.097116	0.052089	0.013336	2.930351	0.000000	0.000000	-3.329664	-1.126785	0.244755
2026.06.16 06:03:18	XAUUSDm	4315.069	0.098045	0.151687	0.000000	0.296883	0.151698	0.095690	0.052089	0.013306	2.932001	0.000000	0.000000	-3.315652	-1.123444	0.245373
2026.06.16 06:03:18	XAUUSDm	4315.005	0.097847	0.147079	0.000000	0.292600	0.147089	0.094082	0.059530	0.013275	2.933605	0.000000	0.000000	-3.303566	-1.120579	0.245904
2026.06.16 06:03:18	XAUUSDm	4315.061	0.097729	0.142329	0.000000	0.287929	0.142339	0.095487	0.052089	0.013242	2.935161	0.000000	0.000000	-3.290924	-1.117571	0.246462
2026.06.16 06:03:18	XAUUSDm	4315.113	0.097683	0.137631	0.000000	0.283068	0.137641	0.096809	0.048368	0.013204	2.936669	0.000000	0.000000	-3.278308	-1.114564	0.247021
2026.06.16 06:03:19	XAUUSDm	4314.997	0.097493	0.136145	0.000000	0.281192	0.136154	0.093883	0.107899	0.013166	2.938162	0.000000	0.000000	-3.275453	-1.113996	0.247127
2026.06.16 06:03:20	XAUUSDm	4314.924	0.097222	0.132733	0.000000	0.277335	0.132741	0.092082	0.067902	0.013127	2.939621	0.000000	0.000000	-3.266867	-1.111992	0.247500
2026.06.16 06:03:20	XAUUSDm	4315.082	0.097162	0.133444	0.000000	0.277453	0.133452	0.096019	0.146965	0.013082	2.941086	0.000000	0.000000	-3.270436	-1.113026	0.247307
2026.06.16 06:03:20	XAUUSDm	4315.164	0.097210	0.130586	0.000000	0.274067	0.130593	0.098121	0.076273	0.013033	2.942522	0.000000	0.000000	-3.263151	-1.111343	0.247621
2026.06.16 06:03:20	XAUUSDm	4315.213	0.097319	0.126335	0.000000	0.269172	0.126343	0.099397	0.045578	0.012979	2.943915	0.000000	0.000000	-3.251574	-1.108583	0.248135
2026.06.16 06:03:20	XAUUSDm	4315.444	0.097734	0.130762	0.000000	0.272774	0.130769	0.105610	0.214867	0.012918	2.945352	0.000000	0.000000	-3.265753	-1.112265	0.247449
2026.06.16 06:03:20	XAUUSDm	4315.503	0.098210	0.126968	0.000000	0.268418	0.126974	0.107251	0.054879	0.012855	2.946750	0.000000	0.000000	-3.255167	-1.109752	0.247917
2026.06.16 06:03:21	XAUUSDm	4315.433	0.098565	0.123875	0.000000	0.264601	0.123881	0.105307	0.065111	0.012793	2.948117	0.000000	0.000000	-3.246775	-1.107785	0.248284
2026.06.16 06:03:21	XAUUSDm	4315.488	0.098978	0.120239	0.000000	0.260123	0.120245	0.106832	0.051159	0.012729	2.949447	0.000000	0.000000	-3.236657	-1.105382	0.248733
2026.06.16 06:03:21	XAUUSDm	4315.508	0.099399	0.115157	0.000000	0.254059	0.115163	0.107391	0.018603	0.012667	2.950725	0.000000	0.000000	-3.222143	-1.101875	0.249389
2026.06.16 06:03:22	XAUUSDm	4315.677	0.100040	0.117259	0.000000	0.254974	0.117265	0.112222	0.157197	0.012613	2.952024	0.000000	0.000000	-3.228998	-1.103713	0.249045
2026.06.16 06:03:22	XAUUSDm	4315.598	0.100535	0.115070	0.000000	0.251763	0.115076	0.109941	0.073483	0.012570	2.953300	0.000000	0.000000	-3.223127	-1.102369	0.249296
2026.06.16 06:03:22	XAUUSDm	4315.311	0.100608	0.122665	0.000000	0.258276	0.122670	0.101992	0.266956	0.012531	2.954652	0.000000	0.000000	-3.247110	-1.108496	0.248151
2026.06.16 06:03:22	XAUUSDm	4315.065	0.100357	0.127972	0.000000	0.262937	0.127977	0.095588	0.228819	0.012490	2.956057	0.000000	0.000000	-3.264606	-1.113006	0.247311
2026.06.16 06:03:22	XAUUSDm	4314.894	0.099906	0.129527	0.000000	0.264142	0.129531	0.091351	0.159057	0.012444	2.957476	0.000000	0.000000	-3.271047	-1.114754	0.246986
2026.06.16 06:03:22	XAUUSDm	4314.856	0.099433	0.124818	0.000000	0.259179	0.124822	0.090433	0.035346	0.012395	2.958848	0.000000	0.000000	-3.258666	-1.111791	0.247537
2026.06.16 06:03:22	XAUUSDm	4314.792	0.098906	0.121553	0.000000	0.255437	0.121557	0.088905	0.059530	0.012341	2.960187	0.000000	0.000000	-3.250631	-1.109911	0.247888
2026.06.16 06:03:22	XAUUSDm	4314.856	0.098483	0.118452	0.000000	0.251720	0.118456	0.090433	0.059530	0.012286	2.961495	0.000000	0.000000	-3.242948	-1.108115	0.248222
2026.06.16 06:03:22	XAUUSDm	4314.908	0.098143	0.114948	0.000000	0.247475	0.114952	0.091692	0.048368	0.012229	2.962767	0.000000	0.000000	-3.233931	-1.105982	0.248621
2026.06.16 06:03:22	XAUUSDm	4314.767	0.097652	0.115758	0.000000	0.247407	0.115762	0.088315	0.131153	0.012168	2.964046	0.000000	0.000000	-3.238011	-1.107124	0.248407
2026.06.16 06:03:23	XAUUSDm	4314.802	0.097226	0.111598	0.000000	0.242452	0.111601	0.089142	0.032556	0.012110	2.965283	0.000000	0.000000	-3.227076	-1.104508	0.248896
2026.06.16 06:03:23	XAUUSDm	4314.859	0.096890	0.108669	0.000000	0.238561	0.108672	0.090505	0.053019	0.012052	2.966490	0.000000	0.000000	-3.219718	-1.102784	0.249219
2026.06.16 06:03:23	XAUUSDm	4314.912	0.096635	0.105701	0.000000	0.234531	0.105703	0.091789	0.049298	0.011997	2.967667	0.000000	0.000000	-3.212134	-1.101000	0.249553
2026.06.16 06:03:24	XAUUSDm	4314.967	0.096460	0.102973	0.000000	0.230648	0.102976	0.093139	0.051159	0.011945	2.968816	0.000000	0.000000	-3.205171	-1.099369	0.249858
2026.06.16 06:03:24	XAUUSDm	4315.019	0.096359	0.100243	0.000000	0.226682	0.100246	0.094432	0.048368	0.011895	2.969938	0.000000	0.000000	-3.198103	-1.097709	0.250169
2026.06.16 06:03:24	XAUUSDm	4314.967	0.096198	0.097649	0.000000	0.222779	0.097652	0.093139	0.048368	0.011851	2.971033	0.000000	0.000000	-3.191489	-1.096161	0.250460
2026.06.16 06:03:24	XAUUSDm	4315.027	0.096120	0.095557	0.000000	0.219313	0.095560	0.094632	0.055810	0.011812	2.972106	0.000000	0.000000	-3.186288	-1.094964	0.250685
2026.06.16 06:03:24	XAUUSDm	4314.948	0.095947	0.094454	0.000000	0.216800	0.094456	0.092671	0.073483	0.011779	2.973169	0.000000	0.000000	-3.184146	-1.094531	0.250766
2026.06.16 06:03:24	XAUUSDm	4314.895	0.095719	0.092196	0.000000	0.213147	0.092198	0.091376	0.049298	0.011753	2.974208	0.000000	0.000000	-3.178588	-1.093243	0.251008
2026.06.16 06:03:25	XAUUSDm	4314.892	0.095498	0.087726	0.000000	0.207239	0.087728	0.091303	0.002790	0.011733	2.975203	0.000000	0.000000	-3.166353	-1.090282	0.251565
2026.06.16 06:03:25	XAUUSDm	4314.840	0.095225	0.085758	0.000000	0.203682	0.085760	0.090049	0.048368	0.011723	2.976178	0.000000	0.000000	-3.161675	-1.089209	0.251767
2026.06.16 06:03:26	XAUUSDm	4314.788	0.094905	0.083888	0.000000	0.200205	0.083890	0.088810	0.048368	0.011720	2.977134	0.000000	0.000000	-3.157339	-1.088220	0.251954
2026.06.16 06:03:26	XAUUSDm	4314.841	0.094663	0.082159	0.000000	0.196854	0.082161	0.090073	0.049298	0.011721	2.978072	0.000000	0.000000	-3.153332	-1.087312	0.252125
2026.06.16 06:03:27	XAUUSDm	4314.894	0.094497	0.080516	0.000065	0.193584	0.080518	0.091351	0.049298	0.011721	2.978993	0.000812	0.000378	-3.149424	-1.086211	0.252332
2026.06.16 06:03:27	XAUUSDm	4314.954	0.094414	0.079279	0.000212	0.190721	0.079282	0.092819	0.055810	0.011718	2.979899	0.002668	0.001242	-3.146553	-1.085089	0.252544
2026.06.16 06:03:27	XAUUSDm	4314.837	0.094192	0.080752	0.000394	0.190591	0.080759	0.089977	0.108829	0.011711	2.980816	0.004875	0.002273	-3.151925	-1.085934	0.252385
2026.06.16 06:03:27	XAUUSDm	4314.955	0.094124	0.082195	0.000482	0.190587	0.082209	0.092843	0.109759	0.011701	2.981745	0.005867	0.002738	-3.157154	-1.087068	0.252171
2026.06.16 06:03:28	XAUUSDm	4315.010	0.094128	0.080633	0.000502	0.187726	0.080657	0.094207	0.051159	0.011686	2.982658	0.006223	0.002901	-3.153347	-1.086112	0.252351
2026.06.16 06:03:28	XAUUSDm	4315.067	0.094204	0.079243	0.000609	0.185024	0.079275	0.095639	0.053019	0.011667	2.983555	0.007682	0.003577	-3.149869	-1.084943	0.252572
2026.06.16 06:03:28	XAUUSDm	4315.013	0.094208	0.077780	0.000787	0.182248	0.077823	0.094282	0.050229	0.011643	2.984434	0.010117	0.004705	-3.146150	-1.083451	0.252853
2026.06.16 06:03:29	XAUUSDm	4315.045	0.094252	0.075363	0.001043	0.178515	0.075420	0.095084	0.029765	0.011614	2.985283	0.013839	0.006422	-3.139420	-1.080863	0.253343
2026.06.16 06:03:30	XAUUSDm	4314.655	0.093825	0.089712	0.001313	0.191498	0.089787	0.085713	0.362762	0.011587	2.986270	0.014638	0.006872	-3.183592	-1.091770	0.251285
2026.06.16 06:03:30	XAUUSDm	4314.953	0.093773	0.099060	0.000802	0.200272	0.099157	0.092794	0.277188	0.011558	2.987360	0.008099	0.003824	-3.213273	-1.101039	0.249545
2026.06.16 06:03:31	XAUUSDm	4315.005	0.093789	0.096509	0.000000	0.197634	0.096618	0.094082	0.048368	0.011527	2.988440	0.000000	0.000000	-3.207449	-1.101859	0.249392
2026.06.16 06:03:31	XAUUSDm	4315.023	0.093826	0.092521	0.000000	0.193421	0.092624	0.094532	0.016743	0.011494	2.989480	0.000000	0.000000	-3.196411	-1.099200	0.249890
2026.06.16 06:03:32	XAUUSDm	4315.125	0.093990	0.092639	0.000000	0.193125	0.092736	0.097116	0.094876	0.011459	2.990521	0.000000	0.000000	-3.197560	-1.099588	0.249817
2026.06.16 06:03:32	XAUUSDm	4315.183	0.094221	0.090704	0.000000	0.190803	0.090797	0.098614	0.053949	0.011421	2.991542	0.000000	0.000000	-3.192460	-1.098411	0.250038
2026.06.16 06:03:32	XAUUSDm	4315.246	0.094524	0.089099	0.000000	0.188733	0.089187	0.100264	0.058600	0.011378	2.992547	0.000000	0.000000	-3.188252	-1.097456	0.250217
2026.06.16 06:03:32	XAUUSDm	4315.311	0.094897	0.087667	0.000000	0.186778	0.087751	0.101992	0.060460	0.011329	2.993537	0.000000	0.000000	-3.184467	-1.096603	0.250377
2026.06.16 06:03:32	XAUUSDm	4315.366	0.095326	0.085842	0.000000	0.184385	0.085921	0.103475	0.051159	0.011274	2.994508	0.000000	0.000000	-3.179415	-1.095432	0.250597
2026.06.16 06:03:33	XAUUSDm	4315.055	0.095326	0.096014	0.000000	0.193926	0.096089	0.095336	0.289280	0.011219	2.995581	0.000000	0.000000	-3.210884	-1.103401	0.249103
2026.06.16 06:03:34	XAUUSDm	4315.355	0.095719	0.105165	0.000000	0.202986	0.105237	0.103177	0.279048	0.011171	2.996744	0.000000	0.000000	-3.239006	-1.110543	0.247770
2026.06.16 06:03:34	XAUUSDm	4315.178	0.095857	0.108139	0.000000	0.206331	0.108207	0.098484	0.164638	0.011127	2.997937	0.000000	0.000000	-3.248887	-1.113128	0.247288
2026.06.16 06:03:34	XAUUSDm	4315.104	0.095893	0.106174	0.000000	0.204866	0.106238	0.096579	0.068832	0.011085	2.999109	0.000000	0.000000	-3.244037	-1.112029	0.247493
2026.06.16 06:03:34	XAUUSDm	4315.161	0.096001	0.103516	0.000000	0.202586	0.103577	0.098043	0.053019	0.011046	3.000255	0.000000	0.000000	-3.237016	-1.110384	0.247799
2026.06.16 06:03:34	XAUUSDm	4315.214	0.096172	0.100805	0.000000	0.200100	0.100864	0.099423	0.049298	0.011010	3.001373	0.000000	0.000000	-3.229754	-1.108677	0.248118
2026.06.16 06:03:35	XAUUSDm	4315.267	0.096404	0.098230	0.000000	0.197603	0.098285	0.100819	0.049298	0.010978	3.002465	0.000000	0.000000	-3.222817	-1.107049	0.248422
2026.06.16 06:03:35	XAUUSDm	4315.322	0.096698	0.095876	0.000000	0.195195	0.095929	0.102287	0.051159	0.010949	3.003533	0.000000	0.000000	-3.216466	-1.105565	0.248699
2026.06.16 06:03:36	XAUUSDm	4315.416	0.097105	0.095454	0.000000	0.194604	0.095504	0.104839	0.087435	0.010923	3.004597	0.000000	0.000000	-3.215800	-1.105502	0.248710
2026.06.16 06:03:36	XAUUSDm	4315.436	0.097520	0.091612	0.000000	0.190579	0.091659	0.105389	0.018603	0.010902	3.005622	0.000000	0.000000	-3.204836	-1.102861	0.249204
2026.06.16 06:03:36	XAUUSDm	4315.559	0.098085	0.092751	0.000000	0.191353	0.092797	0.108830	0.114410	0.010885	3.006659	0.000000	0.000000	-3.208689	-1.103927	0.249005
2026.06.16 06:03:36	XAUUSDm	4315.612	0.098698	0.090579	0.000000	0.188891	0.090622	0.110342	0.049298	0.010880	3.007673	0.000000	0.000000	-3.202557	-1.102495	0.249273
2026.06.16 06:03:37	XAUUSDm	4315.667	0.099360	0.088608	0.000000	0.186535	0.088649	0.111931	0.051159	0.010881	3.008668	0.000000	0.000000	-3.196976	-1.101199	0.249515
2026.06.16 06:03:37	XAUUSDm	4315.613	0.099910	0.086689	0.000000	0.184152	0.086728	0.110371	0.050229	0.010888	3.009644	0.000000	0.000000	-3.191654	-1.099967	0.249746
2026.06.16 06:03:38	XAUUSDm	4315.560	0.100358	0.084819	0.000107	0.181746	0.084856	0.108858	0.049298	0.010899	3.010599	0.001261	0.000592	-3.186464	-1.098429	0.250034
2026.06.16 06:03:38	XAUUSDm	4315.615	0.100861	0.083134	0.000336	0.179459	0.083171	0.110428	0.051159	0.010913	3.011533	0.004037	0.001894	-3.181639	-1.096575	0.250382
2026.06.16 06:03:38	XAUUSDm	4315.673	0.101423	0.081668	0.000673	0.177342	0.081710	0.112106	0.053949	0.010930	3.012445	0.008235	0.003858	-3.177299	-1.094463	0.250779
2026.06.16 06:03:38	XAUUSDm	4315.804	0.102151	0.083664	0.001092	0.178653	0.083717	0.115976	0.121851	0.010952	3.013369	0.013052	0.006123	-3.183129	-1.094726	0.250729
2026.06.16 06:03:38	XAUUSDm	4315.865	0.102934	0.082296	0.001436	0.176744	0.082368	0.117818	0.056740	0.010978	3.014273	0.017450	0.008176	-3.178891	-1.092586	0.251132
2026.06.16 06:03:38	XAUUSDm	4315.919	0.103761	0.080664	0.001880	0.174536	0.080761	0.119469	0.050229	0.011007	3.015153	0.023305	0.010902	-3.173713	-1.089823	0.251652
2026.06.16 06:03:38	XAUUSDm	4315.977	0.104636	0.079290	0.002432	0.172545	0.079421	0.121265	0.053949	0.011045	3.016007	0.030677	0.014329	-3.169161	-1.086812	0.252219
2026.06.16 06:03:38	XAUUSDm	4316.037	0.105562	0.078068	0.003077	0.170679	0.078240	0.123148	0.055810	0.011088	3.016837	0.039411	0.018380	-3.164924	-1.083517	0.252841
2026.06.16 06:03:38	XAUUSDm	4316.102	0.106545	0.077126	0.003802	0.169080	0.077351	0.125215	0.060460	0.011140	3.017644	0.049291	0.022954	-3.161406	-1.080098	0.253488
2026.06.16 06:03:38	XAUUSDm	4316.317	0.107831	0.083193	0.004569	0.174493	0.083483	0.132267	0.199984	0.011204	3.018497	0.054917	0.025684	-3.178663	-1.082977	0.252943
2026.06.16 06:03:39	XAUUSDm	4316.669	0.109666	0.095313	0.005022	0.186313	0.095680	0.144536	0.327416	0.011284	3.019462	0.052689	0.024827	-3.214014	-1.092468	0.251154
2026.06.16 06:03:40	XAUUSDm	4316.434	0.110995	0.101376	0.004879	0.192711	0.101825	0.136244	0.218588	0.011376	3.020492	0.048125	0.022736	-3.232396	-1.098383	0.250043
2026.06.16 06:03:40	XAUUSDm	4316.630	0.112602	0.105325	0.004496	0.197282	0.105849	0.143132	0.182311	0.011481	3.021570	0.042687	0.020193	-3.244458	-1.102969	0.249184
2026.06.16 06:03:41	XAUUSDm	4316.455	0.113820	0.108108	0.003978	0.200850	0.108696	0.136968	0.162778	0.011595	3.022688	0.036797	0.017417	-3.253579	-1.106949	0.248440
2026.06.16 06:03:41	XAUUSDm	4316.510	0.115073	0.105181	0.003421	0.198800	0.105819	0.138881	0.051159	0.011717	3.023788	0.032525	0.015360	-3.245546	-1.106218	0.248577
2026.06.16 06:03:41	XAUUSDm	4316.565	0.116360	0.102411	0.003114	0.196709	0.103086	0.140816	0.051159	0.011846	3.024868	0.030405	0.014327	-3.237670	-1.104947	0.248814
2026.06.16 06:03:41	XAUUSDm	4316.644	0.117724	0.100903	0.003034	0.195702	0.101606	0.143635	0.073483	0.011984	3.025937	0.030071	0.014146	-3.233260	-1.104060	0.248980
2026.06.16 06:03:41	XAUUSDm	4316.698	0.119117	0.098308	0.003115	0.193508	0.099037	0.145588	0.050229	0.012128	3.026979	0.031689	0.014872	-3.225384	-1.101785	0.249406
2026.06.16 06:03:41	XAUUSDm	4316.755	0.120545	0.095981	0.003404	0.191436	0.096736	0.147674	0.053019	0.012279	3.027993	0.035462	0.016604	-3.218056	-1.099071	0.249914
2026.06.16 06:03:41	XAUUSDm	4316.808	0.122000	0.093579	0.003877	0.189166	0.094364	0.149636	0.049298	0.012439	3.028976	0.041434	0.019350	-3.210283	-1.095660	0.250554
2026.06.16 06:03:41	XAUUSDm	4316.861	0.123481	0.091288	0.004531	0.186890	0.092111	0.151619	0.049298	0.012608	3.029924	0.049639	0.023119	-3.202637	-1.091687	0.251301
2026.06.16 06:03:41	XAUUSDm	4316.918	0.124995	0.089284	0.005351	0.184802	0.090156	0.153776	0.053019	0.012786	3.030838	0.059935	0.027838	-3.195659	-1.087328	0.252122
2026.06.16 06:03:41	XAUUSDm	4317.038	0.126666	0.090293	0.006306	0.185651	0.091229	0.158399	0.111619	0.012974	3.031744	0.069840	0.032422	-3.197474	-1.085259	0.252512
2026.06.16 06:03:42	XAUUSDm	4317.388	0.128959	0.101930	0.007216	0.197208	0.102946	0.172526	0.325556	0.013178	3.032751	0.070793	0.033093	-3.230754	-1.093389	0.250981
2026.06.16 06:03:42	XAUUSDm	4317.167	0.130685	0.106968	0.007556	0.202773	0.108077	0.163493	0.205565	0.013389	3.033804	0.070635	0.033076	-3.245462	-1.097221	0.250261
2026.06.16 06:03:42	XAUUSDm	4317.510	0.133035	0.117421	0.007687	0.213990	0.118625	0.177680	0.319045	0.013615	3.034960	0.065466	0.030790	-3.276139	-1.106375	0.248547
2026.06.16 06:03:42	XAUUSDm	4317.570	0.135396	0.114186	0.007419	0.212013	0.115484	0.180258	0.055810	0.013855	3.036092	0.064969	0.030463	-3.266142	-1.104169	0.248960
2026.06.16 06:03:42	XAUUSDm	4317.340	0.137153	0.119025	0.007384	0.217883	0.120407	0.170531	0.213937	0.014101	3.037276	0.062038	0.029125	-3.280780	-1.108746	0.248105
2026.06.16 06:03:42	XAUUSDm	4317.281	0.138701	0.115670	0.007199	0.215753	0.117131	0.168104	0.054879	0.014352	3.038432	0.062240	0.029129	-3.271168	-1.106452	0.248533
2026.06.16 06:03:43	XAUUSDm	4317.334	0.140280	0.112208	0.007284	0.213287	0.113739	0.170283	0.049298	0.014605	3.039555	0.064914	0.030280	-3.260887	-1.103330	0.249116
2026.06.16 06:03:43	XAUUSDm	4317.405	0.141928	0.109754	0.007628	0.211612	0.111354	0.173237	0.066041	0.014855	3.040648	0.069505	0.032329	-3.253263	-1.100358	0.249673
2026.06.16 06:03:43	XAUUSDm	4317.475	0.143641	0.107369	0.008172	0.209854	0.109042	0.176189	0.065111	0.015107	3.041709	0.076115	0.035299	-3.245563	-1.096830	0.250334
2026.06.16 06:03:43	XAUUSDm	4317.422	0.145156	0.104302	0.008896	0.207279	0.106055	0.173951	0.049298	0.015357	3.042728	0.085290	0.039412	-3.235801	-1.092112	0.251221
2026.06.16 06:03:44	XAUUSDm	4317.078	0.145897	0.114908	0.009717	0.218216	0.116751	0.159964	0.319975	0.015601	3.043839	0.084559	0.039297	-3.267837	-1.100395	0.249666
2026.06.16 06:03:44	XAUUSDm	4316.966	0.146382	0.114177	0.009989	0.218352	0.116122	0.155612	0.104178	0.015836	3.044939	0.087489	0.040584	-3.266661	-1.099473	0.249839
2026.06.16 06:03:45	XAUUSDm	4317.038	0.146983	0.111617	0.010322	0.216589	0.113665	0.158399	0.066972	0.016063	3.046010	0.092481	0.042771	-3.259776	-1.096586	0.250380
2026.06.16 06:03:45	XAUUSDm	4317.091	0.147658	0.108295	0.010812	0.213908	0.110446	0.160476	0.049298	0.016282	3.047039	0.099841	0.046005	-3.250320	-1.092435	0.251160
2026.06.16 06:03:45	XAUUSDm	4317.034	0.148187	0.105315	0.011480	0.211386	0.107575	0.158243	0.053019	0.016491	3.048027	0.109004	0.050047	-3.241808	-1.088042	0.251987
2026.06.16 06:03:45	XAUUSDm	4316.981	0.148587	0.102284	0.012293	0.208660	0.104661	0.156189	0.049298	0.016689	3.048971	0.120180	0.054967	-3.233076	-1.083066	0.252926
2026.06.16 06:03:45	XAUUSDm	4316.924	0.148858	0.099575	0.013237	0.206111	0.102079	0.154004	0.053019	0.016874	3.049871	0.132939	0.060575	-3.225257	-1.077904	0.253903
2026.06.16 06:03:45	XAUUSDm	4316.771	0.148828	0.101447	0.014253	0.208025	0.104091	0.148264	0.142314	0.017043	3.050771	0.140499	0.064036	-3.231405	-1.077549	0.253970
2026.06.16 06:03:45	XAUUSDm	4316.670	0.148616	0.100787	0.015110	0.207526	0.103584	0.144573	0.093946	0.017194	3.051649	0.149924	0.068198	-3.230266	-1.074913	0.254470
2026.06.16 06:03:45	XAUUSDm	4316.732	0.148526	0.098329	0.015958	0.205212	0.101288	0.146830	0.057670	0.017327	3.052486	0.162289	0.073557	-3.223561	-1.070139	0.255377
2026.06.16 06:03:46	XAUUSDm	4316.806	0.148578	0.096535	0.016889	0.203457	0.099665	0.149562	0.068832	0.017437	3.053288	0.174953	0.079055	-3.218559	-1.065706	0.256221
2026.06.16 06:03:46	XAUUSDm	4316.865	0.148738	0.094115	0.017875	0.201012	0.097426	0.151770	0.054879	0.017530	3.054047	0.189928	0.085498	-3.211460	-1.060159	0.257279
2026.06.16 06:03:46	XAUUSDm	4316.921	0.148995	0.091656	0.018949	0.198437	0.095159	0.153890	0.052089	0.017602	3.054760	0.206738	0.092697	-3.203994	-1.054050	0.258448
2026.06.16 06:03:46	XAUUSDm	4316.976	0.149345	0.089252	0.020112	0.195831	0.092959	0.155996	0.051159	0.017653	3.055427	0.225335	0.100626	-3.196447	-1.047463	0.259713
