TIME	SYMBOL	A_CONTEXT	ENERGY	PERSISTENCE	P_EQ	OMEGA	FATIGUE	SI	BD	SL	TOPOLOGY	CORE_REGIME	CORE_VEL	CORE_ENG	CORE_M	CORE_TFAT	CORE_PERS
2026.06.13 19:52	BTCUSDm	-0.1055	0.4737	6.1097	5.9207	0.9007	0.3220	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6855	0.5921	0.6305	0.2576	15
2026.06.13 19:53	BTCUSDm	-0.1102	0.4725	6.0975	5.9060	0.9027	0.3218	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7162	0.5906	0.6319	0.2574	15
2026.06.13 19:54	BTCUSDm	-0.1070	0.4733	6.0866	5.9161	0.9043	0.3216	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6952	0.5916	0.6330	0.2573	15
2026.06.13 19:55	BTCUSDm	-0.1090	0.4728	6.0760	5.9096	0.9057	0.3214	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7088	0.5910	0.6340	0.2571	15
2026.06.13 19:56	BTCUSDm	-0.1103	0.4724	6.0658	5.9056	0.9070	0.3212	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7172	0.5906	0.6349	0.2570	15
2026.06.13 19:57	BTCUSDm	-0.1071	0.4732	6.0568	5.9156	0.9079	0.3210	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6962	0.5916	0.6355	0.2568	15
2026.06.13 19:58	BTCUSDm	-0.1102	0.4725	6.0477	5.9060	0.9088	0.3209	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7163	0.5906	0.6361	0.2567	15
2026.06.13 19:59	BTCUSDm	0.0686	0.5171	6.0727	6.4641	0.9038	0.3216	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.4456	0.6464	0.6327	0.2573	15
2026.06.13 20:00	BTCUSDm	-0.0180	0.4955	6.0800	6.1938	0.9021	0.3218	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.1170	0.6194	0.6315	0.2575	15
2026.06.13 20:01	BTCUSDm	-0.1068	0.4733	6.0702	5.9165	0.9036	0.3217	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6943	0.5917	0.6325	0.2573	15
2026.06.13 20:02	BTCUSDm	-0.1120	0.4720	6.0600	5.9003	0.9050	0.3214	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7282	0.5900	0.6335	0.2572	15
2026.06.13 20:03	BTCUSDm	-0.0477	0.4881	6.0624	6.1011	0.9040	0.3216	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3099	0.6101	0.6328	0.2572	15
2026.06.13 20:04	BTCUSDm	-0.1117	0.4721	6.0528	5.9012	0.9053	0.3214	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7262	0.5901	0.6337	0.2571	15
2026.06.13 20:05	BTCUSDm	-0.1152	0.4712	6.0430	5.8904	0.9065	0.3211	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7488	0.5890	0.6345	0.2569	15
2026.06.13 20:06	BTCUSDm	-0.0493	0.4877	6.0462	6.0961	0.9053	0.3213	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3202	0.6096	0.6337	0.2570	15
2026.06.13 20:07	BTCUSDm	-0.0896	0.4776	6.0416	5.9701	0.9055	0.3212	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.5826	0.5970	0.6338	0.2569	15
2026.06.13 20:08	BTCUSDm	-0.1142	0.4715	6.0328	5.8936	0.9065	0.3210	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7421	0.5894	0.6346	0.2568	15
2026.06.13 20:09	BTCUSDm	-0.1132	0.4717	6.0246	5.8967	0.9073	0.3208	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7356	0.5897	0.6351	0.2566	15
2026.06.13 20:10	BTCUSDm	-0.1159	0.4711	6.0164	5.8883	0.9081	0.3206	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7532	0.5888	0.6356	0.2565	15
2026.06.13 20:11	BTCUSDm	-0.1101	0.4725	6.0098	5.9062	0.9084	0.3204	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7157	0.5906	0.6359	0.2563	15
2026.06.13 20:12	BTCUSDm	-0.1142	0.4715	6.0028	5.8937	0.9089	0.3202	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7420	0.5894	0.6362	0.2562	15
2026.06.13 20:13	BTCUSDm	-0.0219	0.4945	6.0136	6.1817	0.9062	0.3205	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.1420	0.6182	0.6343	0.2564	15
2026.06.13 20:14	BTCUSDm	-0.0447	0.4888	6.0194	6.1103	0.9045	0.3207	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.2906	0.6110	0.6332	0.2565	15
2026.06.13 20:15	BTCUSDm	-0.1153	0.4712	6.0116	5.8901	0.9054	0.3205	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7494	0.5890	0.6338	0.2564	15
2026.06.13 20:16	BTCUSDm	-0.1165	0.4709	6.0041	5.8864	0.9062	0.3203	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7572	0.5886	0.6343	0.2562	15
2026.06.13 20:17	BTCUSDm	-0.1174	0.4707	5.9969	5.8834	0.9068	0.3201	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7633	0.5883	0.6348	0.2561	15
2026.06.13 20:18	BTCUSDm	-0.0966	0.4759	5.9940	5.9484	0.9066	0.3200	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6278	0.5948	0.6346	0.2560	15
2026.06.13 20:19	BTCUSDm	-0.1123	0.4720	5.9883	5.8994	0.9070	0.3198	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7299	0.5899	0.6349	0.2559	15
2026.06.13 20:20	BTCUSDm	-0.1175	0.4707	5.9820	5.8831	0.9074	0.3197	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7640	0.5883	0.6352	0.2557	15
2026.06.13 20:21	BTCUSDm	0.0379	0.5095	6.0052	6.3683	0.9028	0.3203	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.2460	0.6368	0.6319	0.2562	15
2026.06.13 20:22	BTCUSDm	-0.1152	0.4712	5.9983	5.8905	0.9036	0.3201	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7486	0.5890	0.6325	0.2561	15
2026.06.13 20:23	BTCUSDm	-0.1152	0.4712	5.9918	5.8903	0.9043	0.3199	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7491	0.5890	0.6330	0.2559	15
2026.06.13 20:24	BTCUSDm	-0.1125	0.4719	5.9862	5.8988	0.9048	0.3197	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7313	0.5899	0.6334	0.2558	15
2026.06.13 20:25	BTCUSDm	-0.1113	0.4722	5.9812	5.9026	0.9052	0.3196	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7233	0.5903	0.6336	0.2557	15
2026.06.13 20:26	BTCUSDm	-0.1162	0.4710	5.9756	5.8873	0.9056	0.3194	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7553	0.5887	0.6339	0.2555	15
2026.06.13 20:27	BTCUSDm	-0.1097	0.4726	5.9715	5.9075	0.9057	0.3193	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7132	0.5907	0.6340	0.2554	15
2026.06.13 20:28	BTCUSDm	-0.1145	0.4714	5.9667	5.8926	0.9060	0.3191	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7442	0.5893	0.6342	0.2553	15
2026.06.13 20:29	BTCUSDm	-0.1106	0.4724	5.9630	5.9047	0.9060	0.3190	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7189	0.5905	0.6342	0.2552	15
2026.06.13 20:30	BTCUSDm	-0.1033	0.4742	5.9609	5.9274	0.9057	0.3189	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6716	0.5927	0.6340	0.2551	15
2026.06.13 20:31	BTCUSDm	-0.1130	0.4718	5.9571	5.8974	0.9058	0.3188	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7342	0.5897	0.6340	0.2550	15
2026.06.13 20:32	BTCUSDm	-0.1164	0.4709	5.9529	5.8867	0.9059	0.3186	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7565	0.5887	0.6341	0.2549	15
2026.06.13 20:33	BTCUSDm	-0.1170	0.4708	5.9488	5.8849	0.9060	0.3185	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7602	0.5885	0.6342	0.2548	15
2026.06.13 20:34	BTCUSDm	-0.1130	0.4718	5.9457	5.8972	0.9059	0.3184	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7345	0.5897	0.6341	0.2547	15
2026.06.13 20:35	BTCUSDm	-0.1128	0.4718	5.9428	5.8980	0.9057	0.3183	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7330	0.5898	0.6340	0.2546	15
2026.06.13 20:36	BTCUSDm	-0.1125	0.4719	5.9402	5.8988	0.9056	0.3182	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7314	0.5899	0.6339	0.2545	15
2026.06.13 20:37	BTCUSDm	-0.0927	0.4768	5.9414	5.9606	0.9047	0.3182	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6024	0.5961	0.6333	0.2545	15
2026.06.13 20:38	BTCUSDm	-0.1136	0.4716	5.9386	5.8953	0.9047	0.3180	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7385	0.5895	0.6333	0.2544	15
2026.06.13 20:39	BTCUSDm	-0.1110	0.4723	5.9365	5.9034	0.9045	0.3179	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7216	0.5903	0.6331	0.2544	15
2026.06.13 20:40	BTCUSDm	-0.1130	0.4718	5.9342	5.8973	0.9044	0.3178	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7343	0.5897	0.6331	0.2543	15
2026.06.13 20:41	BTCUSDm	-0.1124	0.4719	5.9321	5.8992	0.9042	0.3177	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7304	0.5899	0.6329	0.2542	15
2026.06.13 20:42	BTCUSDm	-0.1066	0.4734	5.9312	5.9171	0.9038	0.3177	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6930	0.5917	0.6327	0.2541	15
2026.06.13 20:43	BTCUSDm	-0.0823	0.4794	5.9349	5.9929	0.9027	0.3177	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.5352	0.5993	0.6319	0.2542	15
2026.06.13 20:44	BTCUSDm	-0.1113	0.4722	5.9329	5.9024	0.9026	0.3176	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7237	0.5902	0.6318	0.2541	15
2026.06.13 20:45	BTCUSDm	-0.1122	0.4720	5.9309	5.8998	0.9026	0.3176	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7293	0.5900	0.6318	0.2540	15
2026.06.13 20:46	BTCUSDm	-0.1086	0.4729	5.9297	5.9110	0.9024	0.3175	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7059	0.5911	0.6317	0.2540	15
2026.06.13 20:47	BTCUSDm	-0.1101	0.4725	5.9283	5.9062	0.9023	0.3174	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7157	0.5906	0.6316	0.2539	15
2026.06.13 20:48	BTCUSDm	-0.1103	0.4725	5.9270	5.9058	0.9022	0.3173	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7167	0.5906	0.6315	0.2539	15
2026.06.13 20:49	BTCUSDm	-0.0977	0.4756	5.9281	5.9448	0.9016	0.3173	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6354	0.5945	0.6311	0.2539	15
2026.06.13 20:50	BTCUSDm	-0.1112	0.4722	5.9265	5.9029	0.9015	0.3173	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7226	0.5903	0.6311	0.2538	15
2026.06.13 20:51	BTCUSDm	-0.1127	0.4719	5.9248	5.8982	0.9015	0.3172	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7326	0.5898	0.6311	0.2537	15
2026.06.13 20:52	BTCUSDm	-0.1126	0.4719	5.9233	5.8985	0.9015	0.3171	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7319	0.5898	0.6311	0.2537	15
2026.06.13 20:53	BTCUSDm	-0.1016	0.4746	5.9238	5.9327	0.9011	0.3171	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6605	0.5933	0.6308	0.2537	15
2026.06.13 20:54	BTCUSDm	-0.0907	0.4773	5.9264	5.9669	0.9003	0.3171	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.5893	0.5967	0.6302	0.2537	15
2026.06.13 20:55	BTCUSDm	-0.1134	0.4717	5.9246	5.8959	0.9004	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7374	0.5896	0.6303	0.2536	15
2026.06.13 20:56	BTCUSDm	-0.1009	0.4748	5.9252	5.9351	0.9001	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6556	0.5935	0.6301	0.2536	15
2026.06.13 20:57	BTCUSDm	-0.1098	0.4726	5.9241	5.9073	0.9001	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7136	0.5907	0.6301	0.2536	15
2026.06.13 20:58	BTCUSDm	-0.1108	0.4723	5.9229	5.9041	0.9001	0.3169	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7202	0.5904	0.6301	0.2535	15
2026.06.13 20:59	BTCUSDm	-0.1138	0.4716	5.9212	5.8947	0.9002	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7398	0.5895	0.6301	0.2535	15
2026.06.13 21:00	BTCUSDm	-0.0611	0.4847	5.9295	6.0592	0.8985	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3971	0.6059	0.6290	0.2536	15
2026.06.13 21:01	BTCUSDm	-0.1127	0.4719	5.9276	5.8982	0.8988	0.3169	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7326	0.5898	0.6292	0.2536	15
2026.06.13 21:02	BTCUSDm	-0.1138	0.4716	5.9257	5.8948	0.8990	0.3169	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7397	0.5895	0.6293	0.2535	15
2026.06.13 21:03	BTCUSDm	-0.1095	0.4727	5.9246	5.9082	0.8991	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7117	0.5908	0.6294	0.2534	15
2026.06.13 21:04	BTCUSDm	-0.1116	0.4721	5.9232	5.9017	0.8992	0.3167	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7252	0.5902	0.6295	0.2534	15
2026.06.13 21:05	BTCUSDm	-0.0981	0.4755	5.9245	5.9435	0.8989	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6379	0.5944	0.6292	0.2534	15
2026.06.13 21:06	BTCUSDm	-0.1080	0.4730	5.9237	5.9127	0.8989	0.3167	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7023	0.5913	0.6292	0.2534	15
2026.06.13 21:07	BTCUSDm	-0.0950	0.4763	5.9255	5.9533	0.8985	0.3167	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6176	0.5953	0.6289	0.2534	15
2026.06.13 21:08	BTCUSDm	-0.1111	0.4722	5.9242	5.9030	0.8986	0.3167	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7225	0.5903	0.6290	0.2533	15
2026.06.13 21:09	BTCUSDm	-0.1048	0.4738	5.9241	5.9229	0.8985	0.3167	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6809	0.5923	0.6290	0.2533	15
2026.06.13 21:10	BTCUSDm	-0.1127	0.4718	5.9225	5.8981	0.8987	0.3166	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7328	0.5898	0.6291	0.2533	15
2026.06.13 21:11	BTCUSDm	-0.1136	0.4716	5.9209	5.8953	0.8989	0.3165	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7386	0.5895	0.6293	0.2532	15
2026.06.13 21:12	BTCUSDm	-0.1108	0.4723	5.9199	5.9040	0.8990	0.3165	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7205	0.5904	0.6293	0.2532	15
2026.06.13 21:13	BTCUSDm	-0.1112	0.4722	5.9189	5.9030	0.8991	0.3164	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7225	0.5903	0.6293	0.2531	15
2026.06.13 21:14	BTCUSDm	-0.1112	0.4722	5.9179	5.9027	0.8991	0.3164	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7231	0.5903	0.6294	0.2531	15
2026.06.13 21:15	BTCUSDm	-0.0224	0.4944	5.9336	6.1799	0.8963	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.1458	0.6180	0.6274	0.2534	15
2026.06.13 21:16	BTCUSDm	-0.0506	0.4874	5.9431	6.0920	0.8947	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3287	0.6092	0.6263	0.2536	15
2026.06.13 21:17	BTCUSDm	-0.1111	0.4722	5.9407	5.9030	0.8954	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7224	0.5903	0.6268	0.2536	15
2026.06.13 21:18	BTCUSDm	-0.0973	0.4757	5.9411	5.9462	0.8955	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6324	0.5946	0.6268	0.2536	15
2026.06.13 21:19	BTCUSDm	-0.0672	0.4832	5.9470	6.0400	0.8946	0.3171	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.4369	0.6040	0.6262	0.2537	15
2026.06.13 21:20	BTCUSDm	-0.1139	0.4716	5.9438	5.8944	0.8954	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7405	0.5894	0.6268	0.2536	15
2026.06.13 21:21	BTCUSDm	-0.1085	0.4729	5.9419	5.9113	0.8959	0.3170	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7051	0.5911	0.6271	0.2536	15
2026.06.13 21:22	BTCUSDm	-0.1087	0.4728	5.9400	5.9105	0.8964	0.3169	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7068	0.5911	0.6275	0.2535	15
2026.06.13 21:23	BTCUSDm	-0.1126	0.4719	5.9375	5.8986	0.8969	0.3169	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7316	0.5899	0.6279	0.2535	15
2026.06.13 21:24	BTCUSDm	-0.1107	0.4724	5.9355	5.9045	0.8973	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7193	0.5905	0.6281	0.2534	15
2026.06.13 21:25	BTCUSDm	-0.1023	0.4744	5.9352	5.9306	0.8974	0.3168	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6650	0.5931	0.6282	0.2534	15
2026.06.13 21:26	BTCUSDm	1.0280	0.7365	6.1315	9.2065	0.8748	0.3220	0.0000	0.00	0	UNKNOWN	INITIALIZING	6.6817	0.9206	0.6123	0.2576	15
2026.06.13 21:27	BTCUSDm	-0.3309	0.4180	6.0771	5.2253	0.8877	0.3207	0.0000	0.00	0	UNKNOWN	INITIALIZING	2.1509	0.5225	0.6214	0.2566	15
